acceptor_accuracy_scratch,acceptor_accuracy_finetune,acceptor_precision_scratch,acceptor_precision_finetune,acceptor_recall_scratch,acceptor_recall_finetune,acceptor_f1_scratch,acceptor_f1_finetune,acceptor_auprc_scratch,acceptor_auprc_finetune,donor_accuracy_scratch,donor_accuracy_finetune,donor_precision_scratch,donor_precision_finetune,donor_recall_scratch,donor_recall_finetune,donor_f1_scratch,donor_f1_finetune,donor_auprc_scratch,donor_auprc_finetune,accuracy_scratch,accuracy_finetune
0.8268015170670038,0.9260429835651075,0.9498910675381264,0.9612860892388452,0.8268015170670038,0.9260429835651075,0.8840824602906387,0.9433354797166774,0.938044843981934,0.9631661649474167,0.8204645323289391,0.928436911487759,0.9645756457564576,0.9541935483870968,0.8204645323289391,0.928436911487759,0.8867028493894166,0.9411390391345847,0.9419321487759357,0.9620660102977885,0.8824142115091672,0.9514846261774587
0.893173198482933,0.9361567635903919,0.9631901840490797,0.9591968911917098,0.893173198482933,0.9361567635903919,0.9268612659888488,0.9475367882277671,0.9577374434124952,0.9674877719027336,0.8995605775266792,0.9315756434400502,0.9610999329309189,0.9512820512820512,0.8995605775266792,0.9315756434400502,0.9293125810635539,0.941325721535046,0.9597010480863258,0.9670184731799576,0.930903787258858,0.9559015297887418
0.8805309734513275,0.9355246523388117,0.9666897987508675,0.9616634178037686,0.8805309734513275,0.9355246523388117,0.9216010585511082,0.9484139698814482,0.9644857177672963,0.9685668380463934,0.8913998744507219,0.9322033898305084,0.9692832764505119,0.9586830213040671,0.8913998744507219,0.9322033898305084,0.9287115761935906,0.9452577975811585,0.9647386956514035,0.9678970114431618,0.9239707453611815,0.9559011421794649
0.9083438685208597,0.9355246523388117,0.9612040133779264,0.961038961038961,0.9083438685208597,0.9355246523388117,0.9340266493337667,0.9481101857783472,0.965371559841629,0.9703705999524844,0.9234149403640929,0.933458882611425,0.9652230971128609,0.958118556701031,0.9234149403640929,0.933458882611425,0.9438562720564645,0.9456279809220985,0.9675278049716923,0.969782906232926,0.9439121982596651,0.9563195063550497
0.9266750948166877,0.9348925410872313,0.9507133592736705,0.9647749510763209,0.9266750948166877,0.9348925410872313,0.93854033290653,0.9495987158908508,0.9638631090883109,0.9709948641899537,0.9296924042686755,0.9309478970495919,0.9511881824020553,0.9623621025308241,0.9296924042686755,0.9309478970495919,0.9403174603174603,0.9463943841735801,0.965484259569727,0.969730090346545,0.9521123599230324,0.9552726746345952
0.9310998735777497,0.9336283185840708,0.958984375,0.9647289353363815,0.9310998735777497,0.9336283185840708,0.9448364336112893,0.9489238676517828,0.9663018504278617,0.9716433153256824,0.9171374764595104,0.9353421217827997,0.9694757796947578,0.9588159588159588,0.9171374764595104,0.9353421217827997,0.9425806451612904,0.9469335875436924,0.9676694882915555,0.9700615174747603,0.9494051787284881,0.9563156084571162
0.9197218710493047,0.9456384323640961,0.9635761589403974,0.9571337172104927,0.9197218710493047,0.9456384323640961,0.9411384217335058,0.9513513513513514,0.9649443065770631,0.971671083822279,0.9265536723163842,0.9422473320778405,0.9615635179153095,0.9512040557667935,0.9265536723163842,0.9422473320778405,0.9437340153452686,0.9467045096184169,0.9663819547350395,0.9702473833966185,0.9487509096261632,0.9626189820474388
0.9475347661188369,0.9127686472819216,0.9351216469120399,0.9710827168796234,0.9475347661188369,0.9127686472819216,0.941287284144427,0.9410231345715216,0.9683832469251986,0.9710383831687497,0.9428750784682988,0.9158819836785939,0.9452485840151038,0.9713715046604527,0.9428750784682988,0.9158819836785939,0.9440603394091767,0.9428109854604201,0.966918752931996,0.9699466643031198,0.9634572067715742,0.9428778066771919
0.9292035398230089,0.9355246523388117,0.9502262443438914,0.9641693811074918,0.9292035398230089,0.9355246523388117,0.9395973154362416,0.9496310555020854,0.9675820231535738,0.9716134060176109,0.9315756434400502,0.9328311362209667,0.958656330749354,0.9624352331606217,0.9315756434400502,0.9328311362209667,0.9449219993632602,0.9474019764105833,0.9655530795409382,0.9695310395937008,0.9535836551148936,0.9561110580665533
0.9171934260429836,0.9456384323640961,0.9673333333333334,0.951048951048951,0.9171934260429836,0.9456384323640961,0.9415963659961064,0.9483359746434231,0.9664093671101491,0.9719219235826149,0.9240426867545511,0.9447583176396736,0.9652459016393443,0.9519291587602783,0.9240426867545511,0.9447583176396736,0.9441949967928159,0.9483301827347196,0.9650951791766131,0.9705438783959973,0.9470718999451012,0.9634553768534744
