acceptor_accuracy_scratch,acceptor_accuracy_finetune,acceptor_precision_scratch,acceptor_precision_finetune,acceptor_recall_scratch,acceptor_recall_finetune,acceptor_f1_scratch,acceptor_f1_finetune,acceptor_auprc_scratch,acceptor_auprc_finetune,donor_accuracy_scratch,donor_accuracy_finetune,donor_precision_scratch,donor_precision_finetune,donor_recall_scratch,donor_recall_finetune,donor_f1_scratch,donor_f1_finetune,donor_auprc_scratch,donor_auprc_finetune,accuracy_scratch,accuracy_finetune
0.5666666666666667,0.8714285714285714,0.8263888888888888,0.9316363636363636,0.5666666666666667,0.8714285714285714,0.672316384180791,0.9005272407732865,0.7510743385718219,0.9448050346654061,0.683526999316473,0.8824333561175667,0.7898894154818326,0.9301152737752162,0.683526999316473,0.8824333561175667,0.7328691828508611,0.9056471413539109,0.8052323200178693,0.9571968711235256,0.7500351380715508,0.917941235041622
0.5292517006802722,0.8802721088435375,0.8521358159912377,0.934971098265896,0.5292517006802722,0.8802721088435375,0.6529584557280739,0.9067974772249474,0.7618248700596049,0.9511516015560918,0.6978810663021189,0.8954203691045797,0.8122513922036595,0.9370529327610873,0.6978810663021189,0.8954203691045797,0.7507352941176471,0.9157637189793778,0.8190785163439726,0.9620548244203815,0.7423528411437079,0.9252189523509667
0.8231292517006803,0.8952380952380953,0.6990179087232813,0.9366548042704627,0.8231292517006803,0.8952380952380953,0.7560137457044673,0.9154782608695652,0.8350980010179304,0.9549953849997793,0.8632946001367054,0.9043062200956937,0.6841820151679306,0.9409672830725462,0.8632946001367054,0.9043062200956937,0.7633726201269265,0.9222725688393169,0.8514216830182173,0.9650056659975976,0.8954009740800281,0.933169965047635
0.9027210884353741,0.8965986394557823,0.744668911335578,0.9367448471926084,0.9027210884353741,0.8965986394557823,0.8161131611316114,0.916232186305179,0.9120849659095296,0.9567631887099223,0.9282296650717703,0.9077238550922762,0.751937984496124,0.9425124201561391,0.9282296650717703,0.9077238550922762,0.8308351177730193,0.924791086350975,0.9241597334317108,0.9661120598508465,0.9435900158350012,0.934762824863984
0.9149659863945578,0.9020408163265307,0.7611771363893605,0.9390934844192634,0.9149659863945578,0.9020408163265307,0.8310163731850478,0.9201943095072866,0.9254486328657933,0.9582454950248105,0.8810663021189337,0.9138755980861244,0.8674293405114402,0.9442090395480226,0.8810663021189337,0.9138755980861244,0.8741946422516107,0.928794720389024,0.9381802733021125,0.9673855633263375,0.931969471949929,0.9386277983478312
0.8843537414965986,0.908843537414966,0.8843537414965986,0.9362298528381219,0.8843537414965986,0.908843537414966,0.8843537414965986,0.9223334483948913,0.9311962149074464,0.9590099905966664,0.9289131920710868,0.9193438140806562,0.8186746987951807,0.9412176347095871,0.9289131920710868,0.9193438140806562,0.8703170028818443,0.9301521438450899,0.942551473378645,0.9680668058637814,0.9377242260925107,0.9427174436508573
0.8782312925170068,0.9108843537414966,0.8641231593038822,0.9376750700280112,0.8782312925170068,0.9108843537414966,0.8711201079622132,0.9240855762594893,0.9259381754483897,0.9599141083879453,0.8838004101161996,0.9193438140806562,0.8602794411177644,0.9412176347095871,0.8838004101161996,0.9193438140806562,0.8718813216453135,0.9301521438450899,0.9348553075772356,0.9685771674440004,0.9206496847172024,0.9433978491712933
0.8204081632653061,0.9095238095238095,0.9234303215926493,0.9362745098039216,0.8204081632653061,0.9095238095238095,0.8688760806916427,0.9227053140096618,0.922077958716708,0.9605145137430339,0.898838004101162,0.9234449760765551,0.8375796178343949,0.9394993045897079,0.898838004101162,0.9234449760765551,0.8671282558522915,0.9314029644950017,0.9305699419262626,0.9689378848022759,0.9063917085644743,0.9443110549017159
0.9217687074829932,0.9081632653061225,0.8369363804817789,0.9375,0.9217687074829932,0.9081632653061225,0.8773065717060538,0.9225984796129924,0.9425762214998051,0.9611489136680426,0.9234449760765551,0.9172932330827067,0.8767034393251135,0.9450704225352112,0.9234449760765551,0.9172932330827067,0.8994673768308922,0.9309746791536594,0.9542193765497321,0.9693838325793983,0.9483742767550019,0.9418076929282965
0.863265306122449,0.9095238095238095,0.8980891719745223,0.9389044943820225,0.863265306122449,0.9095238095238095,0.8803329864724245,0.9239806496199032,0.927379632341939,0.9608760338920939,0.8332194121667806,0.9227614490772386,0.9319571865443425,0.9414225941422594,0.8332194121667806,0.9227614490772386,0.8798267773367016,0.9319986192613048,0.946310250001549,0.969409607990733,0.8988126969792084,0.9440836795091844
