acceptor_accuracy_scratch,acceptor_accuracy_finetune,acceptor_precision_scratch,acceptor_precision_finetune,acceptor_recall_scratch,acceptor_recall_finetune,acceptor_f1_scratch,acceptor_f1_finetune,acceptor_auprc_scratch,acceptor_auprc_finetune,donor_accuracy_scratch,donor_accuracy_finetune,donor_precision_scratch,donor_precision_finetune,donor_recall_scratch,donor_recall_finetune,donor_f1_scratch,donor_f1_finetune,donor_auprc_scratch,donor_auprc_finetune,accuracy_scratch,accuracy_finetune
0.3486469477658905,0.5097545626179988,0.8293413173652695,0.824847250509165,0.3486469477658905,0.5097545626179988,0.4909171466548516,0.6301050175029171,0.6497426573344289,0.7266205422417867,0.4126679462571977,0.509277031349968,0.7715311004784688,0.7896825396825397,0.4126679462571977,0.509277031349968,0.5377240516882034,0.6192143134966939,0.657804031562574,0.7180330559548468,0.5870846185148104,0.6729849151742356
0.5355569540591567,0.5248584015103839,0.743231441048035,0.8152492668621701,0.5355569540591567,0.5248584015103839,0.6225310899780542,0.6385911179173047,0.6891643712674045,0.7345389629149118,0.5303902751119641,0.5419065898912349,0.7828139754485364,0.7901119402985075,0.5303902751119641,0.5419065898912349,0.6323417238749046,0.6428842504743834,0.7120362702035501,0.7329721625524573,0.6886141210211756,0.6888940463905243
0.3738200125865324,0.5374449339207048,0.8377997179125529,0.8187919463087249,0.3738200125865324,0.5374449339207048,0.5169712793733682,0.648936170212766,0.6901142197591708,0.7405585602061981,0.38323736404350606,0.5483045425463852,0.8593974175035868,0.791320406278855,0.38323736404350606,0.5483045425463852,0.5300884955752212,0.6477702191987906,0.7185029910518519,0.7405353357254721,0.5856715832526861,0.6952221413702948
0.4512271869100063,0.5336689741976086,0.8074324324324325,0.8249027237354085,0.4512271869100063,0.5336689741976086,0.5789261203068228,0.6480703095147115,0.7131142148033399,0.7451866805538453,0.509277031349968,0.5457453614843251,0.8147389969293757,0.7957089552238806,0.509277031349968,0.5457453614843251,0.6267716535433071,0.647438330170778,0.7333745812928785,0.7463679489043107,0.6534779246172732,0.6931114951147602
0.5217117684078036,0.5506607929515418,0.7880228136882129,0.8109360518999074,0.5217117684078036,0.5506607929515418,0.6277925028398333,0.6559220389805097,0.7233482796155101,0.7479433293522794,0.5233525271912988,0.5764555342290467,0.8131212723658051,0.7807625649913345,0.5233525271912988,0.5764555342290467,0.6368236667964189,0.6632315053367684,0.7435010683951805,0.7497387487293236,0.6816606812491783,0.7090082898418943
0.500943989930774,0.5387035871617369,0.7991967871485943,0.8238691049085659,0.500943989930774,0.5387035871617369,0.6158607350096712,0.6514459665144596,0.7188353356961896,0.7495839750801772,0.5393474088291746,0.5604606525911708,0.809021113243762,0.7978142076502732,0.5393474088291746,0.5604606525911708,0.6472168905950096,0.6583990980834273,0.7421157834414245,0.7522303365607287,0.6800705161407653,0.6996943962194325
0.5185651353052234,0.5519194461925739,0.797676669893514,0.812037037037037,0.5185651353052234,0.5519194461925739,0.6285278413424866,0.6571749718995878,0.7217753507565483,0.7511503684750458,0.5124760076775432,0.5649392194497761,0.8300518134715026,0.7919282511210762,0.5124760076775432,0.5649392194497761,0.6337025316455697,0.6594473487677371,0.74909220828835,0.7537171246157969,0.6769888319750872,0.7055905369209846
0.5223410950283197,0.5594713656387665,0.7957813998082455,0.8074477747502271,0.5223410950283197,0.5594713656387665,0.6306990881458967,0.6609665427509294,0.7268178694350238,0.7542060757601603,0.5502239283429302,0.5764555342290467,0.8105560791705938,0.7910447761194029,0.5502239283429302,0.5764555342290467,0.6554878048780488,0.6669133974833457,0.7497671131138773,0.7574237649328079,0.6908273903804014,0.7119456143653414
0.5827564505978603,0.5638766519823789,0.7366746221161495,0.8057553956834532,0.5827564505978603,0.5638766519823789,0.6507378777231202,0.6634579785264717,0.7254336086249379,0.7546100040581608,0.5559820857325656,0.5943698016634676,0.8061224489795918,0.781986531986532,0.5559820857325656,0.5943698016634676,0.6580840590685346,0.6753907669938204,0.7480552978076109,0.758494731058698,0.7128768227347598,0.7193837979066897
0.5689112649465072,0.5538074260541221,0.7687074829931972,0.8118081180811808,0.5689112649465072,0.5538074260541221,0.6538878842676311,0.6584362139917695,0.7269289416801104,0.7547968980780191,0.509277031349968,0.5745361484325016,0.8248704663212435,0.7884108867427568,0.509277031349968,0.5745361484325016,0.629746835443038,0.6646928201332346,0.747684160248495,0.7598921516573404,0.692700013553374,0.7094181727818775
