acceptor_accuracy_scratch,acceptor_accuracy_finetune,acceptor_precision_scratch,acceptor_precision_finetune,acceptor_recall_scratch,acceptor_recall_finetune,acceptor_f1_scratch,acceptor_f1_finetune,acceptor_auprc_scratch,acceptor_auprc_finetune,donor_accuracy_scratch,donor_accuracy_finetune,donor_precision_scratch,donor_precision_finetune,donor_recall_scratch,donor_recall_finetune,donor_f1_scratch,donor_f1_finetune,donor_auprc_scratch,donor_auprc_finetune,accuracy_scratch,accuracy_finetune
0.8073394495412844,0.90956749672346,0.875,0.916776750330251,0.8073394495412844,0.90956749672346,0.8398091342876619,0.9131578947368421,0.8999830133705513,0.9610810991300142,0.8452685421994884,0.9053708439897699,0.7850356294536817,0.8973384030418251,0.8452685421994884,0.9053708439897699,0.8140394088669951,0.9013367281985997,0.8829673390934004,0.9572091103106568,0.8841847250371448,0.9383031772704266
0.7955439056356488,0.9161205766710354,0.9169184290030211,0.9137254901960784,0.7955439056356488,0.9161205766710354,0.8519298245614035,0.9149214659685864,0.924391743251675,0.9626960287775032,0.809462915601023,0.907928388746803,0.8840782122905028,0.9021601016518425,0.809462915601023,0.907928388746803,0.8451268357810414,0.9050350541746335,0.9187470876855713,0.9573264811012274,0.8683264042352118,0.9413401188592356
0.8099606815203145,0.9148099606815203,0.9420731707317073,0.9172141918528253,0.8099606815203145,0.9148099606815203,0.8710359408033826,0.916010498687664,0.9403831743049316,0.9628020211191349,0.8107416879795396,0.90153452685422,0.9228529839883551,0.9073359073359073,0.8107416879795396,0.90153452685422,0.8631722260040844,0.9044259140474663,0.939568320560265,0.9577013702180421,0.8735613879581052,0.9387724930633872
0.8938401048492791,0.927916120576671,0.9081225033288948,0.9065300896286812,0.8938401048492791,0.927916120576671,0.9009247027741083,0.917098445595855,0.950248465130408,0.9628615404409306,0.881074168797954,0.9117647058823529,0.8833333333333333,0.9025316455696203,0.881074168797954,0.9117647058823529,0.882202304737516,0.9071246819338422,0.9496082600618088,0.9573315641308157,0.9249607545853923,0.9465502723953861
0.8899082568807339,0.9239842726081258,0.9126344086021505,0.9132124352331606,0.8899082568807339,0.9239842726081258,0.9011280690112807,0.9185667752442996,0.9544062088003561,0.9633625785861578,0.8913043478260869,0.9053708439897699,0.8935897435897436,0.9076923076923077,0.8913043478260869,0.9053708439897699,0.8924455825864277,0.9065300896286812,0.9507798134221099,0.9576350434246873,0.927060998519198,0.9431091026683468
0.8794233289646134,0.9161205766710354,0.9191780821917809,0.9246031746031746,0.8794233289646134,0.9161205766710354,0.898861352980576,0.9203423304805793,0.9540555155460912,0.9616889949976749,0.8913043478260869,0.90153452685422,0.9195250659630607,0.9120310478654593,0.8913043478260869,0.90153452685422,0.9051948051948052,0.9067524115755627,0.9582210971533206,0.9570019350073232,0.9235678897908027,0.9392100319326225
0.8689384010484927,0.9134993446920052,0.9221140472878998,0.9244031830238727,0.8689384010484927,0.9134993446920052,0.8947368421052632,0.918918918918919,0.9502734876451715,0.9611393577716602,0.8759590792838875,0.8951406649616368,0.9145527369826435,0.9174311926605505,0.8759590792838875,0.8951406649616368,0.8948399738732854,0.9061488673139159,0.9515563953600301,0.9559656891837258,0.914957824304696,0.93620533407845
0.8794233289646134,0.9292267365661862,0.9280774550484094,0.913659793814433,0.8794233289646134,0.9292267365661862,0.9030955585464334,0.9213775178687459,0.9486915456850653,0.9620287040270719,0.8759590792838875,0.9143222506393862,0.9170013386880856,0.9005037783375315,0.8759590792838875,0.9143222506393862,0.8960104643557881,0.9073604060913706,0.9503667097942494,0.9556866864752133,0.9184532004003744,0.9478399260599945
0.8964613368283093,0.9187418086500655,0.9071618037135278,0.9187418086500655,0.8964613368283093,0.9187418086500655,0.9017798286090969,0.9187418086500655,0.9509631242835563,0.9612058205851448,0.9028132992327366,0.9104859335038363,0.8836045056320401,0.9104859335038363,0.9028132992327366,0.9104859335038363,0.8931056293485136,0.9104859335038363,0.951082196369683,0.955740565241677,0.9330806753281774,0.9430671113312602
0.8925294888597641,0.9200524246395806,0.9116465863453815,0.9212598425196851,0.8925294888597641,0.9200524246395806,0.9019867549668874,0.920655737704918,0.9471603604470662,0.9602727015693662,0.8836317135549873,0.9028132992327366,0.9032679738562092,0.9156939040207522,0.8836317135549873,0.9028132992327366,0.8933419521654816,0.9092079845460399,0.9469615185095045,0.9550063314634413,0.925377731253359,0.9409469053816432
