acceptor_accuracy_scratch_80,acceptor_accuracy_finetune_80,acceptor_precision_scratch_80,acceptor_precision_finetune_80,acceptor_recall_scratch_80,acceptor_recall_finetune_80,acceptor_f1_scratch_80,acceptor_f1_finetune_80,acceptor_auprc_scratch_80,acceptor_auprc_finetune_80,donor_accuracy_scratch_80,donor_accuracy_finetune_80,donor_precision_scratch_80,donor_precision_finetune_80,donor_recall_scratch_80,donor_recall_finetune_80,donor_f1_scratch_80,donor_f1_finetune_80,donor_auprc_scratch_80,donor_auprc_finetune_80,accuracy_scratch_80,accuracy_finetune_80,acceptor_accuracy_scratch_400,acceptor_accuracy_finetune_400,acceptor_precision_scratch_400,acceptor_precision_finetune_400,acceptor_recall_scratch_400,acceptor_recall_finetune_400,acceptor_f1_scratch_400,acceptor_f1_finetune_400,acceptor_auprc_scratch_400,acceptor_auprc_finetune_400,donor_accuracy_scratch_400,donor_accuracy_finetune_400,donor_precision_scratch_400,donor_precision_finetune_400,donor_recall_scratch_400,donor_recall_finetune_400,donor_f1_scratch_400,donor_f1_finetune_400,donor_auprc_scratch_400,donor_auprc_finetune_400,accuracy_scratch_400,accuracy_finetune_400,acceptor_accuracy_scratch_2000,acceptor_accuracy_finetune_2000,acceptor_precision_scratch_2000,acceptor_precision_finetune_2000,acceptor_recall_scratch_2000,acceptor_recall_finetune_2000,acceptor_f1_scratch_2000,acceptor_f1_finetune_2000,acceptor_auprc_scratch_2000,acceptor_auprc_finetune_2000,donor_accuracy_scratch_2000,donor_accuracy_finetune_2000,donor_precision_scratch_2000,donor_precision_finetune_2000,donor_recall_scratch_2000,donor_recall_finetune_2000,donor_f1_scratch_2000,donor_f1_finetune_2000,donor_auprc_scratch_2000,donor_auprc_finetune_2000,accuracy_scratch_2000,accuracy_finetune_2000,acceptor_accuracy_scratch_10000,acceptor_accuracy_finetune_10000,acceptor_precision_scratch_10000,acceptor_precision_finetune_10000,acceptor_recall_scratch_10000,acceptor_recall_finetune_10000,acceptor_f1_scratch_10000,acceptor_f1_finetune_10000,acceptor_auprc_scratch_10000,acceptor_auprc_finetune_10000,donor_accuracy_scratch_10000,donor_accuracy_finetune_10000,donor_precision_scratch_10000,donor_precision_finetune_10000,donor_recall_scratch_10000,donor_recall_finetune_10000,donor_f1_scratch_10000,donor_f1_finetune_10000,donor_auprc_scratch_10000,donor_auprc_finetune_10000,accuracy_scratch_10000,accuracy_finetune_10000
0.6537173476222371,0.5164099129269927,0.3238221632382216,0.6710182767624021,0.6537173476222371,0.5164099129269927,0.4331040603505658,0.5836487509462528,0.4500591815460097,0.6260074080507698,0.6164753544902093,0.5671843349088453,0.48255813953488375,0.7088607594936709,0.6164753544902093,0.5671843349088453,0.5413578416839608,0.6301575393848462,0.5467685778159496,0.6821135624337782,0.7565297143718516,0.6944831872588567,0.7669122572002679,0.8204956463496316,0.5274067250115154,0.875625446747677,0.7669122572002679,0.8204956463496316,0.625,0.84716459197787,0.7245297499454137,0.8982456693461855,0.7690749493585415,0.8116137744767049,0.6431394692264257,0.8616487455197133,0.7690749493585415,0.8116137744767049,0.7004920049200491,0.8358831710709318,0.7663397230675567,0.8955604882010716,0.845218469735248,0.877345325714011,0.5666666666666667,0.8714285714285714,0.8263888888888888,0.9316363636363636,0.5666666666666667,0.8714285714285714,0.672316384180791,0.9005272407732865,0.7510743385718219,0.9448050346654061,0.683526999316473,0.8824333561175667,0.7898894154818326,0.9301152737752162,0.683526999316473,0.8824333561175667,0.7328691828508611,0.9056471413539109,0.8052323200178693,0.9571968711235256,0.7500351380715508,0.917941235041622,0.0,0.8859016393442622,0.0,0.9298004129387474,0.0,0.8859016393442622,0.0,0.9073203492276696,0.0002034202829635885,0.9491249425156396,0.8913612565445026,0.9011780104712042,0.637043966323667,0.9322951929587001,0.8913612565445026,0.9011780104712042,0.7430441898527005,0.9164725457570716,0.8618520853582593,0.9523232449782579,0.6304019872404946,0.9290130750440516
0.7206965840589418,0.5693235097119893,0.3864942528735632,0.6882591093117408,0.7206965840589418,0.5693235097119893,0.5031564180500351,0.6231671554252199,0.5679130696610813,0.6611987950161026,0.8210668467251857,0.6056718433490884,0.37016742770167427,0.7274939172749392,0.8210668467251857,0.6056718433490884,0.5102811582039446,0.6610169491525424,0.6420787337818569,0.7042710165383435,0.8470025270682658,0.7249503557466238,0.8425987943737442,0.8345612860013396,0.5097244732576985,0.8970482361411087,0.8425987943737442,0.8345612860013396,0.6351931330472103,0.864677307425399,0.7933025000007176,0.9157921114432366,0.7866306549628629,0.8251181634031061,0.6687715269804823,0.883586406362979,0.7866306549628629,0.8251181634031061,0.7229289481849209,0.8533519553072626,0.8081678676129707,0.9161305342139824,0.8762906122095228,0.8865395377396942,0.5292517006802722,0.8802721088435375,0.8521358159912377,0.934971098265896,0.5292517006802722,0.8802721088435375,0.6529584557280739,0.9067974772249474,0.7618248700596049,0.9511516015560918,0.6978810663021189,0.8954203691045797,0.8122513922036595,0.9370529327610873,0.6978810663021189,0.8954203691045797,0.7507352941176471,0.9157637189793778,0.8190785163439726,0.9620548244203815,0.7423528411437079,0.9252189523509667,0.0,0.898360655737705,0.0,0.9307065217391305,0.0,0.898360655737705,0.0,0.9142475809142476,0.0002554148486451107,0.9533722182566062,0.6485602094240838,0.9181937172774869,0.8935978358881875,0.9266842800528402,0.6485602094240838,0.9181937172774869,0.751611679939325,0.9224194608809994,0.844557220343038,0.9569841089733021,0.5495121983350398,0.9388372489959131
0.7756195579370395,0.5853985264567984,0.36668777707409755,0.702572347266881,0.7756195579370395,0.5853985264567984,0.49795742850999786,0.6386554621848739,0.6149690916766457,0.6794944531148325,0.7677245104659014,0.6239027683997299,0.4577294685990338,0.7275590551181103,0.7677245104659014,0.6239027683997299,0.5735182849936948,0.6717557251908397,0.6631236171645873,0.714414976059924,0.847558090002285,0.7363860032101587,0.8385800401875418,0.8419290020093771,0.6677333333333333,0.9010752688172043,0.8385800401875418,0.8419290020093771,0.7434679334916865,0.8704986149584487,0.8425644518503136,0.921458894680574,0.8690074274139096,0.8345712356515868,0.6,0.8866571018651362,0.8690074274139096,0.8345712356515868,0.709873138444567,0.8598260869565217,0.8434075098476768,0.9223597735922211,0.9024303637722791,0.8921470008092824,0.8231292517006803,0.8952380952380953,0.6990179087232813,0.9366548042704627,0.8231292517006803,0.8952380952380953,0.7560137457044673,0.9154782608695652,0.8350980010179304,0.9549953849997793,0.8632946001367054,0.9043062200956937,0.6841820151679306,0.9409672830725462,0.8632946001367054,0.9043062200956937,0.7633726201269265,0.9222725688393169,0.8514216830182173,0.9650056659975976,0.8954009740800281,0.933169965047635,0.0,0.8852459016393442,0.0,0.9414225941422594,0.0,0.8852459016393442,0.0,0.9124704291990537,0.00016802243533604104,0.9537162607832627,0.7859947643979057,0.9077225130890052,0.9009752438109527,0.9428959891230455,0.7859947643979057,0.9077225130890052,0.8395665851101014,0.924974991663888,0.9074265317311357,0.9579131285624861,0.5953227827560723,0.9309782647332182
0.7414601473543202,0.5894172806430007,0.42397548831865184,0.7171964140179299,0.7414601473543202,0.5894172806430007,0.5394736842105263,0.6470588235294118,0.6261304304622868,0.6905007932389245,0.8089128966914247,0.6171505739365294,0.4215341308937368,0.7430894308943089,0.8089128966914247,0.6171505739365294,0.5542447374508443,0.6742899299151605,0.6779977598501136,0.7223719646434461,0.8499143564455961,0.7354783918873701,0.9176155391828533,0.8419290020093771,0.531832298136646,0.9082369942196532,0.9176155391828533,0.8419290020093771,0.6733841238633571,0.8738269030239834,0.874673575051278,0.9256500764049985,0.8717083051991897,0.8345712356515868,0.685244161358811,0.8872936109117013,0.8717083051991897,0.8345712356515868,0.7673105497771174,0.860125260960334,0.87421385256287,0.9265395556851721,0.9296546100818782,0.8921478012854056,0.9027210884353741,0.8965986394557823,0.744668911335578,0.9367448471926084,0.9027210884353741,0.8965986394557823,0.8161131611316114,0.916232186305179,0.9120849659095296,0.9567631887099223,0.9282296650717703,0.9077238550922762,0.751937984496124,0.9425124201561391,0.9282296650717703,0.9077238550922762,0.8308351177730193,0.924791086350975,0.9241597334317108,0.9661120598508465,0.9435900158350012,0.934762824863984,0.0,0.899672131147541,0.0,0.9449035812672176,0.0,0.899672131147541,0.0,0.9217332885455156,0.00017222035921306007,0.9552766984042947,0.7094240837696335,0.9201570680628273,0.9040867389491243,0.9398395721925134,0.7094240837696335,0.9201570680628273,0.7950128346167951,0.9298941798941799,0.8752282801761069,0.9603722647684193,0.5698003565724177,0.9399317261457615
0.8030810448760884,0.6135298057602143,0.34804063860667633,0.7073359073359073,0.8030810448760884,0.6135298057602143,0.48562170919400566,0.6571018651362984,0.6444834284035142,0.6974605285337518,0.8048615800135044,0.6306549628629304,0.409762805087659,0.7360126083530338,0.8048615800135044,0.6306549628629304,0.5430523917995445,0.6792727272727273,0.676068678684826,0.7243762290782891,0.8690498510568446,0.748013961211718,0.9216342933690556,0.8486269256530475,0.5759732105483466,0.9011379800853485,0.9216342933690556,0.8486269256530475,0.7089129314786192,0.8740945153501207,0.8971442100880511,0.9282839293432344,0.8858879135719109,0.850101282916948,0.7122692725298588,0.882270497547302,0.8858879135719109,0.850101282916948,0.7896479085164009,0.8658872077028886,0.898591013875474,0.9281613589038575,0.9357378077588142,0.8995555906758467,0.9149659863945578,0.9020408163265307,0.7611771363893605,0.9390934844192634,0.9149659863945578,0.9020408163265307,0.8310163731850478,0.9201943095072866,0.9254486328657933,0.9582454950248105,0.8810663021189337,0.9138755980861244,0.8674293405114402,0.9442090395480226,0.8810663021189337,0.9138755980861244,0.8741946422516107,0.928794720389024,0.9381802733021125,0.9673855633263375,0.931969471949929,0.9386277983478312,0.7167213114754099,0.9088524590163934,0.9154103852596315,0.9447852760736196,0.7167213114754099,0.9088524590163934,0.80397204854726,0.9264705882352942,0.8717222068192736,0.9563288541703201,0.8010471204188482,0.9234293193717278,0.864406779661017,0.9350563286944996,0.8010471204188482,0.9234293193717278,0.8315217391304348,0.9292064537372406,0.892943614971208,0.9610001499323435,0.839236598697079,0.9440819855050951
0.7615539182853316,0.6148693904889484,0.41801470588235295,0.7121799844840963,0.7615539182853316,0.6148693904889484,0.5397578922383099,0.6599568655643422,0.6522882891765489,0.7020249922945754,0.7805536799459825,0.6313301823092505,0.45315562524500197,0.7414750198255353,0.7805536799459825,0.6313301823092505,0.5734126984126984,0.6819839533187454,0.6863496357528075,0.7289798505264007,0.8471705479191977,0.7486866966112439,0.9350301406563966,0.8519758874748827,0.5195385187941942,0.9066286528866714,0.9350301406563966,0.8519758874748827,0.6679425837320574,0.8784530386740331,0.902695987455066,0.9307689352326001,0.9014179608372721,0.8440243079000675,0.6993190151911995,0.894134477825465,0.9014179608372721,0.8440243079000675,0.7876106194690266,0.868357068426537,0.9054686345931922,0.9299894570844942,0.9453582931670758,0.8986481207217857,0.8843537414965986,0.908843537414966,0.8843537414965986,0.9362298528381219,0.8843537414965986,0.908843537414966,0.8843537414965986,0.9223334483948913,0.9311962149074464,0.9590099905966664,0.9289131920710868,0.9193438140806562,0.8186746987951807,0.9412176347095871,0.9289131920710868,0.9193438140806562,0.8703170028818443,0.9301521438450899,0.942551473378645,0.9680668058637814,0.9377242260925107,0.9427174436508573,0.8852459016393442,0.9075409836065573,0.8533501896333755,0.9440654843110505,0.8852459016393442,0.9075409836065573,0.8690054715159318,0.9254429956536275,0.9201172373920888,0.9563406776836294,0.8907068062827225,0.9227748691099477,0.8763683193818416,0.9393737508327782,0.8907068062827225,0.9227748691099477,0.8834793898085037,0.931000330141961,0.9333928528289547,0.9609450221688953,0.9252892853705171,0.943427077192279
0.7073007367716008,0.6041527126590757,0.5285285285285285,0.723336006415397,0.7073007367716008,0.6041527126590757,0.6049842452019478,0.6583941605839416,0.6695460986785814,0.7069669486070903,0.8021607022282242,0.6218771100607697,0.44378035113933506,0.7536824877250409,0.8021607022282242,0.6218771100607697,0.5714285714285714,0.681465038845727,0.7051451945448524,0.7322161827386244,0.8363249832119838,0.7419668486086497,0.9042196918955124,0.8499665103817816,0.7101525512887954,0.9116379310344828,0.9042196918955124,0.8499665103817816,0.7955215085444903,0.8797227036395148,0.9107503884007186,0.9330713977777435,0.8831870357866306,0.8446995273463875,0.8009797917942437,0.9006479481641468,0.8831870357866306,0.8446995273463875,0.8400770712909441,0.8717770034843205,0.9145570101200863,0.9318277357980653,0.9290771411370543,0.8982046022203768,0.8782312925170068,0.9108843537414966,0.8641231593038822,0.9376750700280112,0.8782312925170068,0.9108843537414966,0.8711201079622132,0.9240855762594893,0.9259381754483897,0.9599141083879453,0.8838004101161996,0.9193438140806562,0.8602794411177644,0.9412176347095871,0.8838004101161996,0.9193438140806562,0.8718813216453135,0.9301521438450899,0.9348553075772356,0.9685771674440004,0.9206496847172024,0.9433978491712933,0.8721311475409836,0.9068852459016393,0.8914209115281502,0.944672131147541,0.8721311475409836,0.9068852459016393,0.8816705336426914,0.9253931080628973,0.9287919495113937,0.9561361034659644,0.8835078534031413,0.9214659685863874,0.872093023255814,0.9392928619079386,0.8835078534031413,0.9214659685863874,0.8777633289986996,0.9302940204823258,0.9339436258991559,0.9618854617194162,0.9185223189846882,0.9427722644901845
0.6979236436704621,0.6054922973878097,0.5410176531671859,0.7296206618240516,0.6979236436704621,0.6054922973878097,0.6095349517402749,0.6617862371888726,0.6737411206705719,0.7103561832593228,0.8386225523295071,0.6272788656313302,0.41003631561571474,0.756514657980456,0.8386225523295071,0.6272788656313302,0.5507760532150776,0.6858619416758952,0.7065776994118561,0.7359524128016808,0.8453372260229012,0.744214762517871,0.9216342933690556,0.8513060951105157,0.63003663003663,0.9157060518731989,0.9216342933690556,0.8513060951105157,0.7484362251835736,0.8823325234293649,0.9062833406364338,0.9342104592408665,0.8980418636056718,0.8426738690074275,0.7556818181818182,0.9017341040462428,0.8980418636056718,0.8426738690074275,0.8207343412526998,0.8712041884816754,0.9097185414854482,0.9325269103182203,0.9398094698715326,0.8979764446677169,0.8204081632653061,0.9095238095238095,0.9234303215926493,0.9362745098039216,0.8204081632653061,0.9095238095238095,0.8688760806916427,0.9227053140096618,0.922077958716708,0.9605145137430339,0.898838004101162,0.9234449760765551,0.8375796178343949,0.9394993045897079,0.898838004101162,0.9234449760765551,0.8671282558522915,0.9314029644950017,0.9305699419262626,0.9689378848022759,0.9063917085644743,0.9443110549017159,0.8445901639344262,0.9140983606557377,0.934010152284264,0.943805010155721,0.8445901639344262,0.9140983606557377,0.8870523415977961,0.9287141905396402,0.93605638455111,0.9567296749140193,0.856675392670157,0.9267015706806283,0.9444444444444444,0.9358889623265036,0.856675392670157,0.9267015706806283,0.8984214138641043,0.9312726076948372,0.9474076029237144,0.9617566422404626,0.9004106453586295,0.9469213031137785
0.7267247153382451,0.624246483590087,0.48720251459362374,0.7076689445709947,0.7267247153382451,0.624246483590087,0.5833333333333334,0.6633451957295373,0.6711513957499284,0.7125982326277529,0.8419986495611074,0.6387575962187712,0.39650238473767885,0.7501982553528945,0.8419986495611074,0.6387575962187712,0.5391266753134457,0.6900072939460248,0.6949127550887121,0.7366874367658451,0.856038334348574,0.7542879988290996,0.9002009377093101,0.8580040187541862,0.7458379578246392,0.9072237960339944,0.9002009377093101,0.8580040187541862,0.8157814871016692,0.8819277108433735,0.9110708261418083,0.9353520087578086,0.9081701553004726,0.8521269412559082,0.7301845819761129,0.9001426533523538,0.9081701553004726,0.8521269412559082,0.8095094793860969,0.8754769337495665,0.9145799339410039,0.9334131392744476,0.9360599931117898,0.9033589092509159,0.9217687074829932,0.9081632653061225,0.8369363804817789,0.9375,0.9217687074829932,0.9081632653061225,0.8773065717060538,0.9225984796129924,0.9425762214998051,0.9611489136680426,0.9234449760765551,0.9172932330827067,0.8767034393251135,0.9450704225352112,0.9234449760765551,0.9172932330827067,0.8994673768308922,0.9309746791536594,0.9542193765497321,0.9693838325793983,0.9483742767550019,0.9418076929282965,0.9147540983606557,0.921311475409836,0.8648481091134532,0.9341755319148937,0.9147540983606557,0.921311475409836,0.8891013384321224,0.9276989105315285,0.9425118522426085,0.9553634557115057,0.9168848167539267,0.9332460732984293,0.8669554455445545,0.9277813923227066,0.9168848167539267,0.9332460732984293,0.8912213740458015,0.9305057096247961,0.9482328424444879,0.9614255158658424,0.9438507540681051,0.9515051743491322
0.6691225720026792,0.6155391828533154,0.6102626756261453,0.7157320872274143,0.6691225720026792,0.6155391828533154,0.6383386581469649,0.6618653222902413,0.6848142349253714,0.7155031487715142,0.8170155300472653,0.638082376772451,0.4673619157976053,0.7566052842273819,0.8170155300472653,0.638082376772451,0.5945945945945946,0.6923076923076923,0.716215135127308,0.7402830479727855,0.828578153988274,0.7511625599980539,0.8352310783657066,0.8580040187541862,0.8971223021582734,0.9104477611940298,0.8352310783657066,0.8580040187541862,0.865071106486299,0.883448275862069,0.917877325064675,0.936104356210397,0.8089128966914247,0.849426063470628,0.8933631618195377,0.8979300499643112,0.8089128966914247,0.849426063470628,0.8490432317505315,0.8730048577376822,0.9159554865473916,0.933799771125085,0.8813622470047742,0.9024587500685097,0.863265306122449,0.9095238095238095,0.8980891719745223,0.9389044943820225,0.863265306122449,0.9095238095238095,0.8803329864724245,0.9239806496199032,0.927379632341939,0.9608760338920939,0.8332194121667806,0.9227614490772386,0.9319571865443425,0.9414225941422594,0.8332194121667806,0.9227614490772386,0.8798267773367016,0.9319986192613048,0.946310250001549,0.969409607990733,0.8988126969792084,0.9440836795091844,0.8675409836065574,0.9127868852459017,0.9206680584551148,0.9399054692775152,0.8675409836065574,0.9127868852459017,0.8933153274814315,0.9261477045908184,0.9399023709808088,0.957261214851699,0.862565445026178,0.931282722513089,0.93342776203966,0.9355687047994741,0.862565445026178,0.931282722513089,0.8965986394557823,0.9334207937028534,0.9453235253475589,0.9618859169441984,0.9100216010720854,0.948010728302866
