acceptor_accuracy_scratch,acceptor_accuracy_finetune,acceptor_precision_scratch,acceptor_precision_finetune,acceptor_recall_scratch,acceptor_recall_finetune,acceptor_f1_scratch,acceptor_f1_finetune,acceptor_auprc_scratch,acceptor_auprc_finetune,donor_accuracy_scratch,donor_accuracy_finetune,donor_precision_scratch,donor_precision_finetune,donor_recall_scratch,donor_recall_finetune,donor_f1_scratch,donor_f1_finetune,donor_auprc_scratch,donor_auprc_finetune,accuracy_scratch,accuracy_finetune
0.7214934409687185,0.906912209889001,0.8990883370009431,0.922267829656234,0.7214934409687185,0.906912209889001,0.8005598320503848,0.9145255660137369,0.8777945082846846,0.948125575213649,0.8355645364991159,0.9201818641070978,0.8814281907807088,0.9305236270753512,0.8355645364991159,0.9201818641070978,0.8578838174273858,0.9253238506477013,0.9052014009725675,0.956122179195737,0.8523015114406084,0.9423262971592935
0.8458627648839556,0.9162462159434914,0.9171225382932167,0.934156378600823,0.8458627648839556,0.9162462159434914,0.8800524934383203,0.9251146204788588,0.9217941088049066,0.952770865279387,0.8585501389239707,0.9239706996716343,0.9399889380530974,0.944,0.8585501389239707,0.9239706996716343,0.8974257425742574,0.9338779678325249,0.9426305524414671,0.9595682792860687,0.9014362462493241,0.9467073884913507
0.8572149344096872,0.9238143289606459,0.903483116192502,0.9339454220862025,0.8572149344096872,0.9238143289606459,0.8797411003236246,0.9288522511097019,0.9211628078042478,0.9549790400101624,0.7946451124021218,0.9262440010103562,0.9513153915935894,0.9446161772282329,0.7946451124021218,0.9262440010103562,0.8659510046793284,0.9353398801173319,0.9331288358065879,0.961132243125119,0.8839183601607211,0.9499877931708353
0.915489404641776,0.925832492431887,0.9049875311720699,0.9390992835209826,0.915489404641776,0.925832492431887,0.9102081765738651,0.9324186991869918,0.9404979936656199,0.9566019209138862,0.9277595352361707,0.9300328365748927,0.9143639531989046,0.9460431654676259,0.9277595352361707,0.9300328365748927,0.9210130391173521,0.9379696853903962,0.9524927917845902,0.9618270040993474,0.9477012365820933,0.951925195600427
0.8415741675075681,0.9291120080726539,0.9485356838214387,0.9397805562643532,0.8415741675075681,0.9291120080726539,0.8918593770886245,0.9344158315362172,0.9355816840750981,0.9576383995866695,0.8726951250315736,0.9315483708007073,0.9473539895804771,0.9463690017962535,0.8726951250315736,0.9315483708007073,0.908493294767289,0.9389002036659878,0.9475250804794688,0.962589170580544,0.9047315247134557,0.9535237458733771
0.8685671039354188,0.9308779011099899,0.9633463905987689,0.9384537131230926,0.8685671039354188,0.9308779011099899,0.9135049084637835,0.9346504559270516,0.9462964594389485,0.9588519741804558,0.9088153574134883,0.9333164940641576,0.9604911906033102,0.9467076607737638,0.9088153574134883,0.9333164940641576,0.9339390006489293,0.9399643856525057,0.9586853683644949,0.9633707363021025,0.925775524262631,0.954701417444601
0.9263370332996973,0.9308779011099899,0.9305625950329448,0.9403669724770642,0.9263370332996973,0.9308779011099899,0.9284450063211125,0.9355983772819473,0.9516109898026486,0.9595725814486298,0.9328113159888861,0.9328113159888861,0.9335187057633973,0.9481386392811296,0.9328113159888861,0.9328113159888861,0.9331648768161718,0.9404125286478228,0.9575497002973273,0.9636179957597436,0.9530135929441462,0.9545339595674843
0.9091826437941474,0.9323915237134208,0.9541964522107492,0.9406973784678035,0.9091826437941474,0.9323915237134208,0.9311458467898205,0.9365260357278601,0.9545864477620097,0.9604315769184031,0.9340742611770649,0.9302854256125285,0.9392938785877571,0.9502063983488133,0.9340742611770649,0.9302854256125285,0.936676798378926,0.9401403956604978,0.9597488089988642,0.9640626257602033,0.947724791397647,0.954197204701252
0.9384460141271443,0.9336528758829465,0.9176122348297977,0.9393401015228426,0.9384460141271443,0.9336528758829465,0.9279121975555001,0.9364878542510121,0.9559456366851407,0.9607870361491839,0.9335690831017934,0.9328113159888861,0.9469638739431206,0.9474089276552078,0.9335690831017934,0.9328113159888861,0.9402187738488934,0.9400534555173731,0.961062578388125,0.9641986717903065,0.957302241834367,0.9554584169786753
0.9240665993945509,0.9346619576185671,0.9428571428571428,0.9425082676163826,0.9240665993945509,0.9346619576185671,0.9333673079373168,0.9385687143761875,0.9567453357780116,0.9614583258651559,0.940388987117959,0.9358423844405153,0.9434870755195134,0.9451530612244898,0.940388987117959,0.9358423844405153,0.9419354838709677,0.9404746795278589,0.9638121058926531,0.9645993783533816,0.9547888150864267,0.9568053340251815
